cid,month,spending,transaction
190,11,37.79,16
190,12,56.89,21
191,1,148.91,25
191,2,217.92,33
191,3,224.29,30
191,4,78.26,23
191,5,76.14,22
191,6,39.32,16
191,7,119.01,28
191,8,40.25,16
191,11,158.26,39
191,12,51.26,21
192,1,51.68,19
192,3,73.50,33
192,5,76.68,27
192,6,113.63,26
192,7,40.81,16
192,8,230.91,30
192,9,123.91,66
192,11,118.63,26
193,2,115.06,31
193,3,83.25,21
193,4,186.72,48
193,7,70.42,25
193,8,88.91,52
193,9,56.29,19
193,11,43.68,29
193,12,83.80,25
194,2,32.44,13
194,3,67.70,35
194,4,41.92,33
194,5,285.75,72
194,6,126.39,33
194,10,54.26,17
194,11,71.90,29
195,2,39.14,21
195,5,83.05,20
195,6,123.04,36
195,8,45.24,16
195,11,60.57,29
196,3,64.80,22
196,7,63.65,27
196,8,272.26,33
196,10,93.88,25
196,12,55.89,33
197,1,56.46,28
197,2,297.15,30
197,5,49.23,22
197,6,77.89,23
197,10,190.61,30
198,1,110.99,27
198,2,54.88,22
198,4,232.22,41
198,5,41.37,16
198,6,135.61,42
198,8,91.52,38
198,11,54.04,17
198,12,45.54,40
199,4,63.96,45
199,6,95.04,22
199,7,121.68,27
199,9,240.94,30
199,11,32.73,29
199,12,34.01,20
200,2,246.79,40
200,3,64.49,25
200,5,108.75,27
200,6,68.79,43
200,10,219.21,56
200,11,53.55,24
200,12,41.38,20
201,3,39.61,23
201,5,82.65,25
201,6,71.15,23
201,7,422.98,38
201,8,90.17,35
202,1,40.17,28
202,2,97.96,38
202,4,46.33,25
202,5,44.58,17
202,9,95.35,29
202,10,362.27,30
202,11,301.47,42
202,12,101.23,32
203,2,67.19,35
203,3,67.81,25
203,4,78.10,21
203,6,142.12,28
203,12,144.14,25
204,2,151.36,32
204,3,111.24,32
204,4,379.72,48
204,5,59.42,27
204,6,148.25,34
204,8,119.68,23
204,10,89.45,21
204,11,101.12,27
205,1,163.06,36
205,2,630.68,37
205,3,48.80,20
205,4,68.91,41
205,5,361.72,41
205,6,31.72,16
205,7,70.21,27
205,8,64.00,22
205,11,64.54,20
205,12,40.68,16
206,1,101.78,22
206,3,59.67,20
206,5,54.76,46
206,8,67.54,23
206,9,123.07,42
206,10,84.41,23
206,11,67.33,22
207,1,244.94,48
207,2,119.11,30
207,3,90.07,41
207,4,71.98,26
207,5,66.66,25
207,6,89.39,22
207,7,155.34,36
207,8,136.35,26
207,9,46.08,17
207,10,46.18,33
208,2,123.52,33
208,4,198.81,32
208,5,104.98,25
208,7,78.51,26
208,9,92.88,39
208,12,38.33,19
209,2,85.59,22
209,3,65.98,20
209,5,155.81,64
209,7,197.37,31
209,9,87.20,25
209,10,138.28,24
209,11,103.79,35
209,12,94.51,27
210,4,80.59,32
210,6,159.84,25
210,9,310.81,47
210,10,83.31,22
210,11,48.16,17
210,12,83.01,36
211,1,62.70,22
211,2,48.72,19
211,5,82.18,23
211,8,146.26,34
211,10,53.76,24
211,11,45.79,16
212,2,196.88,37
212,3,62.82,30
212,4,145.82,28
212,5,151.50,25
212,6,74.60,21
213,1,132.06,30
213,4,46.13,41
213,5,51.66,28
213,7,143.07,44
213,8,56.59,17
213,9,77.20,28
214,1,57.66,25
214,3,164.21,31
214,4,74.04,26
214,6,103.97,90
214,7,207.04,28
214,11,59.98,30
214,12,202.89,29
215,1,130.87,26
215,2,36.09,13
215,4,43.79,29
215,6,69.06,31
215,7,35.25,17
215,9,44.16,23
215,10,40.54,37
215,12,76.22,25
216,1,410.09,43
216,2,340.10,46
216,4,95.77,37
216,6,71.27,35
216,7,312.84,31
216,9,121.49,31
216,11,939.32,35
216,12,97.92,31
217,1,67.21,38
217,3,77.61,21
217,4,73.83,20
217,5,41.54,19
217,7,92.08,24
218,2,76.25,25
218,3,73.55,26
218,4,303.33,29
218,6,136.26,37
218,7,85.72,48
218,8,137.16,27
218,9,35.96,29
218,10,81.52,33
219,1,113.15,29
219,2,59.46,19
219,3,76.61,41
219,4,54.88,32
219,9,74.87,24
219,11,96.25,43
219,12,113.77,27
220,2,126.63,41
220,3,238.30,28
220,4,60.83,20
220,6,79.72,28
220,9,43.43,18
220,12,93.16,27
221,1,58.51,23
221,2,44.39,15
221,6,322.71,38
221,7,52.61,17
221,9,72.24,21
222,1,53.76,32
222,3,216.38,36
222,4,48.71,27
222,5,47.32,33
222,7,35.16,13
222,10,68.13,32
222,12,183.44,32
223,1,57.93,31
223,2,272.18,39
223,3,187.91,48
223,4,46.14,16
223,6,50.43,24
223,7,70.70,21
223,8,87.83,46
223,9,59.89,23
223,10,169.80,28
223,12,87.59,32
224,1,98.29,33
224,3,54.47,32
224,4,71.62,23
224,5,129.32,45
224,9,78.39,28
224,11,60.52,35
225,1,71.10,20
225,3,232.20,32
225,4,33.06,33
225,5,106.27,43
225,6,128.26,26
225,8,186.05,30
225,9,33.46,12
226,1,117.91,30
226,2,119.73,23
226,3,39.88,19
226,4,41.47,34
226,5,72.32,23
226,6,61.08,39
226,9,82.98,20
226,10,175.39,30
226,12,64.93,24
227,1,70.09,25
227,4,61.08,33
227,8,295.05,29
227,9,57.64,26
227,11,84.48,29
227,12,141.82,30
228,1,524.82,51
228,3,121.15,32
228,4,65.00,27
228,5,109.95,24
228,6,608.17,43
228,8,121.53,40
228,9,59.57,21
228,11,39.40,40
228,12,77.78,27
229,2,317.12,32
229,4,65.79,24
229,5,58.12,39
229,9,67.49,20
229,10,47.02,29
229,11,143.27,30
230,1,174.53,44
230,2,59.67,44
230,4,246.58,35
230,6,891.42,41
230,7,34.74,14
230,8,102.19,24
230,11,66.61,24
230,12,43.15,26
231,3,47.42,17
231,4,248.53,33
231,6,91.94,27
231,7,80.35,27
231,10,115.70,28
232,3,56.91,31
232,6,57.10,28
232,7,52.11,23
232,8,104.01,23
232,12,211.59,33
233,1,85.55,26
233,2,61.95,30
233,3,51.34,43
233,4,79.76,25
233,5,28.67,10
233,6,60.59,20
233,7,67.94,20
233,10,56.46,20
233,11,30.56,18
234,1,87.06,25
234,2,156.94,42
234,3,48.83,30
234,4,42.82,25
234,5,39.93,17
234,6,99.38,31
234,7,50.86,47
234,8,133.68,40
234,9,118.44,27
234,11,39.35,24
235,2,112.32,22
235,4,122.73,27
235,5,46.72,28
235,6,159.10,27
235,7,98.97,26
235,9,48.28,15
235,10,56.03,30
235,11,58.31,57
235,12,112.10,35
236,1,100.43,23
236,2,56.95,28
236,3,190.85,33
236,4,374.57,48
236,10,60.73,29
236,12,75.52,33
237,3,208.34,36
237,4,117.39,38
237,7,102.82,22
237,8,233.82,71
237,9,126.45,33
237,12,54.42,23
238,3,63.75,27
238,5,42.69,28
238,7,87.93,21
238,8,78.61,24
238,9,78.01,21
238,10,90.48,24
238,12,126.76,26
239,1,42.29,23
239,3,140.38,27
239,4,39.39,15
239,6,132.12,31
239,7,31.81,37
239,9,78.59,22
239,10,96.65,35
239,11,237.56,27
239,12,139.41,29
240,3,264.02,31
240,6,51.04,28
240,9,82.74,28
240,11,94.57,40
241,1,76.69,38
241,2,58.57,23
241,3,106.22,34
241,5,76.11,20
241,7,131.56,45
241,12,76.46,29
242,1,100.75,27
242,2,98.12,49
242,3,142.13,45
242,5,147.08,25
242,6,45.33,22
242,7,113.41,33
242,9,122.11,27
242,10,117.75,29
242,11,149.73,29
242,12,88.03,32
243,1,119.18,29
243,4,79.16,24
243,5,56.44,24
243,7,50.54,18
243,8,58.77,22
243,11,108.83,24
243,12,84.86,27
244,1,151.62,33
244,4,102.05,25
244,5,101.93,31
244,9,70.46,26
245,2,151.73,29
245,3,81.30,26
245,4,93.01,25
245,5,38.46,17
245,7,73.72,29
245,8,110.70,28
245,9,59.80,19
245,12,101.62,29
246,1,67.74,29
246,4,49.89,24
246,5,111.28,24
246,6,68.26,26
246,8,135.51,42
246,9,97.74,32
246,11,89.91,33
247,1,47.46,25
247,3,167.41,28
247,6,363.03,43
247,7,95.10,31
247,8,48.25,29
247,9,46.62,24
247,11,63.63,29
247,12,176.01,27
248,1,85.71,36
248,4,49.38,19
248,6,98.05,24
248,8,66.28,26
248,9,285.28,57
248,10,48.77,36
248,11,146.26,31
248,12,169.28,24
249,1,87.71,21
249,2,172.48,31
249,3,63.93,32
249,4,67.30,26
249,7,73.46,37
249,10,79.73,20
249,12,145.29,26
250,2,141.52,42
250,3,47.92,15
250,4,47.61,19
250,5,139.03,30
250,6,56.27,25
250,8,75.62,27
250,10,48.19,25
250,12,44.27,14
251,3,148.31,28
251,5,197.09,44
251,6,47.10,25
251,8,122.02,30
251,9,37.44,27
251,11,90.62,31
252,1,79.49,20
252,2,365.61,62
252,4,166.96,36
252,5,74.40,25
252,7,112.47,27
252,8,41.99,19
252,9,245.80,29
252,11,167.36,28
253,3,67.55,25
253,4,40.12,20
253,5,71.27,21
253,7,63.27,24
253,8,127.99,31
253,12,60.29,24
254,1,82.28,38
254,2,83.78,31
254,3,43.25,26
254,5,89.35,37
254,6,39.81,19
254,7,53.68,26
254,8,38.88,13
254,11,143.13,64
254,12,90.93,21
255,1,49.89,39
255,5,40.28,20
255,6,126.12,26
255,9,161.81,41
255,10,96.50,35
255,12,36.39,24
256,1,143.83,52
256,3,89.12,46
256,4,158.23,39
256,5,80.66,39
256,6,180.52,27
256,8,36.79,42
256,9,34.26,19
256,10,40.38,21
256,11,1104.34,44
257,1,140.35,34
257,2,174.53,28
257,4,127.78,34
257,5,51.09,26
257,6,28.04,20
257,7,32.40,28
257,8,50.88,21
257,10,116.33,27
257,12,190.20,32
258,2,46.87,18
258,7,70.89,53
258,8,65.02,29
258,9,64.97,28
258,12,31.58,9
259,2,188.82,37
259,5,56.21,37
259,7,59.02,23
259,8,41.85,28
259,10,82.27,26
259,12,40.93,26
260,1,51.62,28
260,4,37.43,36
260,5,81.58,30
260,6,78.98,29
260,7,58.65,23
260,8,113.39,26
260,9,225.18,32
260,11,73.40,25
260,12,41.41,14
261,2,50.24,18
261,3,360.14,41
261,4,49.43,20
261,5,45.22,19
261,6,48.23,17
261,7,90.76,31
261,8,130.20,25
261,9,64.32,21
261,11,140.41,30
262,1,138.90,27
262,3,190.79,39
262,5,74.10,20
262,6,47.12,26
262,7,41.87,18
262,8,82.16,30
262,10,46.62,25
262,11,45.37,20
262,12,57.85,25
263,1,58.39,22
263,4,85.31,25
263,6,123.28,43
263,7,119.27,31
263,9,80.23,42
263,10,194.86,44
263,11,82.81,22
264,1,74.04,44
264,2,54.20,51
264,3,83.93,32
264,4,150.45,51
264,5,133.34,33
264,7,63.77,38
264,8,373.36,32
264,9,113.57,28
264,11,46.49,23
264,12,58.84,27
265,1,60.84,32
265,2,119.10,28
265,7,145.22,28
265,9,164.22,27
265,12,43.23,39
266,1,47.01,43
266,4,51.79,30
266,5,74.25,31
266,9,153.05,25
266,10,63.63,22
266,11,31.95,25
266,12,83.65,27
267,3,51.26,53
267,4,126.74,27
267,5,68.64,21
267,6,136.28,34
267,7,121.36,29
267,10,919.29,42
268,2,95.26,30
268,6,156.96,58
268,7,43.10,16
268,9,45.97,26
268,10,87.92,40
269,1,83.77,27
269,2,67.33,22
269,3,61.84,23
269,4,93.57,32
269,5,299.94,48
269,6,77.44,28
269,7,91.93,33
269,8,71.11,21
269,9,112.88,26
269,12,83.71,37
270,1,129.22,35
270,3,51.37,18
270,4,58.74,27
270,6,85.70,24
270,9,60.76,56
270,10,105.24,23
270,11,62.01,20
270,12,103.21,31
271,1,79.69,21
271,2,169.01,33
271,3,61.06,24
271,4,33.57,16
271,7,50.86,25
271,8,119.89,51
271,11,59.45,18
272,2,199.62,34
272,3,50.98,25
272,4,387.11,34
272,6,97.13,29
272,7,144.54,40
272,8,222.34,49
272,10,61.78,34
272,11,63.64,28
272,12,29.91,14
273,1,150.44,34
273,2,78.42,28
273,3,36.94,14
273,4,319.15,28
273,5,89.83,32
273,6,37.29,18
273,7,134.83,49
273,9,62.11,27
273,11,36.72,25
273,12,54.44,17
274,1,83.97,25
274,2,59.46,26
274,3,182.97,37
274,4,85.98,48
274,9,107.83,24
274,10,65.22,24
274,11,51.68,36
275,1,289.78,30
275,3,41.41,26
275,4,48.51,27
275,5,89.83,32
275,7,76.81,30
275,8,37.96,24
275,9,218.92,36
275,10,151.05,38
275,11,75.79,31
275,12,88.11,24
276,1,61.54,38
276,3,54.12,25
276,4,122.28,31
276,7,30.14,12
276,8,103.49,23
276,10,85.71,28
277,1,115.44,26
277,2,56.46,22
277,4,61.90,24
277,6,160.84,30
277,7,96.30,43
277,8,43.38,17
277,9,84.06,23
277,10,38.58,18
277,11,135.75,30
277,12,64.00,29
278,1,128.58,44
278,2,56.29,37
278,3,67.61,33
278,4,90.67,26
278,6,78.33,23
278,7,141.21,28
278,8,71.45,21
278,10,65.87,19
278,12,65.65,27
279,1,90.35,25
279,5,104.86,33
279,8,163.12,29
279,9,237.75,28
279,12,41.09,14
280,1,120.69,39
280,6,209.44,26
280,7,172.98,42
280,8,65.74,28
280,9,77.56,25
280,11,42.34,46
280,12,90.70,28
281,2,64.48,29
281,5,66.16,22
281,6,103.21,36
281,8,52.44,26
281,10,65.84,35
281,12,132.58,28
282,2,103.71,29
282,3,38.43,35
282,7,71.01,27
282,8,54.91,19
282,9,96.47,38
282,11,54.38,24
282,12,71.97,35
283,2,78.82,30
283,3,115.35,30
283,4,52.31,19
283,6,41.12,28
283,7,131.42,34
283,9,48.21,18
283,12,66.70,21
284,3,73.84,35
284,4,82.31,26
284,11,168.82,30
285,2,43.37,16
285,4,59.72,29
285,5,118.98,26
285,10,134.60,44
285,11,74.53,19
285,12,53.61,34
286,1,59.52,18
286,4,40.63,20
286,7,87.36,24
286,11,47.87,28
287,1,94.27,31
287,3,100.08,32
287,4,85.24,21
287,7,77.38,40
287,9,53.92,25
287,11,86.03,35
287,12,129.47,33
288,1,91.91,29
288,2,68.17,23
288,5,47.72,23
288,6,160.35,33
288,8,41.80,17
288,11,82.05,31
289,1,52.82,19
289,2,132.66,34
289,3,51.12,18
289,4,45.70,35
289,5,173.15,35
289,7,53.09,41
289,8,187.08,28
289,9,88.83,23
289,10,138.43,39
289,11,365.23,29
289,12,193.46,33
290,1,483.10,43
290,2,53.02,25
290,3,321.45,29
290,4,275.32,42
290,6,60.44,28
290,7,43.29,20
290,8,163.45,33
290,11,112.59,33
290,12,64.86,23
291,3,47.84,20
291,8,52.26,33
291,9,94.99,32
291,10,63.77,22
291,12,65.98,26
292,1,128.38,45
292,3,823.42,53
292,5,40.81,15
292,6,278.52,41
292,7,175.52,26
292,8,83.84,22
292,9,57.84,27
292,11,155.86,37
293,1,42.56,28
293,2,71.33,33
293,4,274.10,37
293,5,108.59,39
293,7,97.44,23
293,8,126.84,32
293,9,151.64,35
293,10,129.40,32
293,11,36.49,25
293,12,80.88,28
294,3,120.25,24
294,7,71.88,19
294,8,48.60,19
294,9,181.12,43
294,10,63.37,23
294,11,632.81,38
294,12,54.71,20
295,2,98.87,47
295,5,54.37,29
295,6,61.87,20
295,9,44.83,31
296,2,110.05,27
296,5,31.64,12
296,6,60.14,23
296,7,53.89,27
296,8,60.16,23
296,9,54.01,26
296,10,76.23,35
296,11,77.35,28
296,12,78.59,22
297,1,200.58,35
297,3,67.01,20
297,5,39.31,18
297,6,89.73,28
297,7,110.48,32
297,8,216.39,35
297,9,88.58,31
297,11,109.02,25
297,12,342.54,48
298,1,48.07,17
298,2,57.24,28
298,4,39.55,18
298,5,103.95,26
298,6,64.33,31
298,11,65.27,21
299,2,90.63,32
299,3,96.67,21
299,6,120.47,39
299,7,83.78,21
299,8,141.46,44
299,9,35.23,19
299,10,59.01,22
299,11,50.46,23
299,12,121.25,22
300,1,102.97,63
300,2,48.93,20
300,4,138.68,33
300,5,172.29,38
300,6,271.93,33
300,10,68.12,27
300,11,53.00,23
301,4,48.30,40
301,6,45.78,30
301,7,70.48,21
301,10,59.05,19
302,2,88.79,24
302,4,45.60,17
302,5,73.14,26
302,7,67.19,29
302,8,75.85,22
302,12,127.76,30
303,1,49.98,33
303,2,122.62,25
303,3,189.65,26
303,6,89.49,22
303,7,38.76,27
303,8,79.04,20
303,9,104.77,28
303,11,42.63,31
303,12,377.01,34
304,1,67.89,33
304,4,49.76,23
304,5,49.19,38
304,8,162.34,29
304,9,34.95,13
304,10,606.85,34
304,12,72.58,21
305,1,88.02,32
305,2,79.90,33
305,4,49.63,17
305,5,276.51,37
305,6,67.62,24
305,7,114.72,32
305,8,350.02,39
305,9,33.59,28
305,11,184.10,38
305,12,469.27,36
306,1,257.45,49
306,3,115.47,29
306,4,134.81,40
306,7,59.71,19
306,9,65.58,21
306,11,69.31,23
306,12,84.10,72
307,2,53.67,24
307,5,52.34,28
307,6,84.87,21
307,7,102.50,22
307,8,95.50,52
307,9,116.15,38
307,10,46.89,26
307,11,55.79,20
307,12,134.45,34
308,1,166.00,26
308,3,74.13,30
308,5,93.43,33
308,9,64.51,44
308,10,104.32,23
308,12,148.79,36
309,1,46.39,22
309,2,57.82,28
309,4,42.79,17
309,5,94.96,29
309,6,47.26,37
309,8,50.69,27
309,10,94.70,46
309,11,57.18,27
309,12,349.56,34
310,1,55.19,30
310,2,109.32,24
310,4,47.91,34
310,6,66.93,20
310,8,32.27,25
310,9,72.15,23
310,10,87.73,29
310,11,83.18,23
310,12,30.68,18
311,1,87.90,42
311,4,48.75,20
311,5,308.69,59
311,6,95.56,24
311,7,225.38,37
311,8,217.35,38
311,9,27.79,6
312,1,44.77,21
312,2,33.39,12
312,3,74.87,30
312,5,29.29,7
312,6,72.24,40
312,8,53.11,17
312,10,87.42,22
312,11,237.68,28
312,12,80.99,23
313,1,204.56,27
313,4,194.21,30
313,5,86.47,21
313,7,52.58,42
313,9,140.21,25
313,10,157.53,34
313,11,228.47,37
314,1,222.52,28
314,3,142.93,35
314,6,143.83,24
314,9,97.54,31
314,12,70.41,24
315,2,68.12,26
315,3,33.05,14
315,4,182.67,27
315,6,49.81,27
315,7,114.33,29
315,11,258.10,29
315,12,46.91,19
316,3,107.44,28
316,4,230.40,26
316,5,34.84,12
316,8,53.81,20
316,9,55.76,31
316,10,60.51,34
316,11,59.59,27
316,12,43.22,28
317,3,138.53,29
317,4,64.53,25
317,5,50.50,16
317,6,99.71,25
317,8,370.20,37
317,10,66.21,25
317,11,87.12,30
317,12,45.07,30
318,1,46.27,16
318,3,52.45,26
318,4,94.33,27
318,5,112.29,32
318,7,66.21,21
318,8,248.12,50
318,9,120.89,23
318,11,99.84,29
319,1,1070.44,35
319,2,61.77,22
319,3,74.73,26
319,4,121.82,38
319,6,36.66,17
319,7,59.89,50
319,9,313.12,29
319,10,621.38,35
319,11,56.70,21
319,12,203.17,29
320,1,123.26,37
320,2,216.94,42
320,3,141.89,32
320,4,89.19,44
320,8,42.16,18
320,10,27.39,13
320,11,89.68,27
320,12,32.78,19
321,1,48.17,24
321,4,42.58,27
321,5,73.77,20
321,6,59.72,28
321,8,82.16,36
321,9,53.34,19
321,11,77.54,20
321,12,50.80,37
322,1,80.17,48
322,2,110.13,22
322,3,61.96,18
322,4,294.32,29
322,6,210.17,28
322,8,113.83,25
322,12,273.05,32
323,2,70.65,25
323,3,44.22,25
323,5,92.97,26
323,6,104.24,44
323,7,28.94,30
323,9,52.27,26
323,10,78.46,25
323,12,49.55,44
324,2,136.53,26
324,4,191.33,34
324,6,42.74,24
324,7,220.43,34
324,9,126.58,52
324,12,94.24,26
325,1,187.83,26
325,3,59.43,35
325,5,129.99,36
325,6,81.91,22
325,9,161.84,32
325,10,50.31,16
325,11,103.34,23
326,2,164.27,48
326,4,56.65,29
326,6,161.15,52
326,8,161.73,40
326,10,71.50,40
326,11,43.20,20
327,1,54.11,31
327,3,130.19,44
327,6,173.75,36
327,9,194.74,33
327,10,51.69,22
327,12,77.06,22
328,2,409.54,64
328,3,60.44,25
328,4,86.33,23
328,6,63.88,54
328,8,83.78,32
328,10,73.98,28
328,11,397.08,36
328,12,50.58,28
329,1,55.54,18
329,3,36.22,12
329,8,52.52,26
329,11,44.13,26
329,12,29.67,8
330,1,144.73,27
330,3,147.55,28
330,4,123.54,25
330,7,90.49,27
330,8,291.99,29
330,9,89.13,26
330,10,89.30,44
330,11,78.58,22
330,12,1692.75,40
331,1,51.13,31
331,3,76.27,31
331,6,257.92,42
331,7,176.59,32
331,8,69.81,43
331,9,74.60,23
331,10,296.11,49
331,11,79.22,34
331,12,212.36,30
332,4,313.85,36
332,5,83.69,32
332,6,61.05,22
332,10,93.38,31
332,11,42.63,21
332,12,70.72,31
333,1,61.24,34
333,2,46.73,32
333,4,89.23,30
333,7,105.43,28
333,8,258.09,53
333,9,164.58,39
333,10,265.57,31
333,11,80.90,24
333,12,75.05,30
334,2,82.80,21
334,4,73.64,24
334,5,138.60,38
334,6,82.89,20
334,7,114.48,22
334,9,40.07,23
334,11,98.82,24
334,12,127.94,51
335,1,76.27,26
335,2,88.05,58
335,3,87.69,30
335,6,162.71,33
335,7,97.10,32
335,8,34.28,42
335,9,188.23,32
335,11,152.67,28
335,12,48.44,17
336,1,85.59,35
336,2,32.14,13
336,6,146.92,25
336,7,53.82,16
336,10,86.31,24
336,11,194.89,40
337,1,112.04,25
337,2,66.25,28
337,4,95.93,28
337,5,48.44,43
337,6,134.65,25
337,7,60.34,24
337,8,81.15,21
337,9,128.57,26
337,11,632.94,42
338,1,123.49,28
338,5,113.67,27
338,6,44.74,18
338,7,95.79,24
338,8,67.47,26
338,9,39.21,15
338,10,49.91,18
338,12,129.71,30
339,1,281.70,37
339,2,48.92,31
339,3,64.60,30
339,4,41.03,23
339,5,87.22,31
339,6,92.77,28
339,8,162.00,39
339,10,69.38,27
339,11,69.45,33
340,2,70.65,28
340,3,59.45,18
340,4,71.03,27
340,6,144.59,38
340,7,69.64,39
340,8,69.06,29
340,9,60.15,27
340,10,87.51,21
340,11,71.05,27
340,12,98.33,43
341,1,43.92,23
341,2,48.17,18
341,4,29.39,11
341,5,45.63,22
341,6,40.97,24
341,9,71.91,45
341,10,46.79,33
341,12,76.93,26
342,1,60.59,39
342,2,140.17,37
342,3,70.75,20
342,5,53.11,30
342,6,132.00,24
342,7,95.69,36
342,11,133.45,45
342,12,36.27,18
343,1,53.14,24
343,3,163.91,31
343,4,83.49,20
343,5,67.42,80
343,6,55.58,24
343,8,96.01,41
343,10,148.90,32
343,11,181.93,39
344,1,60.95,18
344,2,33.71,33
344,3,58.88,35
344,5,71.16,30
344,6,80.47,30
344,8,97.71,29
344,9,58.72,18
344,10,79.86,26
344,11,44.57,20
344,12,171.46,37
345,1,698.70,38
345,2,56.38,45
345,4,85.61,46
345,5,55.82,22
345,8,170.46,33
345,9,153.26,30
345,10,36.57,23
346,1,62.75,31
346,2,45.01,40
346,4,230.75,28
346,5,133.52,25
346,7,113.96,26
346,8,81.78,37
346,9,88.00,28
346,12,50.97,23
347,2,278.10,34
347,3,70.99,20
347,4,194.32,29
347,5,259.30,27
347,7,35.16,26
347,8,118.72,23
347,9,519.56,35
347,10,149.35,25
347,11,90.79,36
347,12,118.73,27
348,2,81.09,22
348,4,138.12,28
348,5,169.01,30
348,6,56.39,30
348,9,62.47,25
348,10,38.24,26
348,11,159.32,38
349,2,99.49,28
349,4,33.44,20
349,6,62.50,21
349,7,295.99,37
349,9,39.33,30
349,10,37.66,23
349,11,78.72,24
349,12,42.15,35
350,1,52.21,39
350,2,71.96,22
350,4,43.79,22
350,7,67.12,19
350,12,66.28,20
351,3,212.54,30
351,4,45.43,26
351,5,93.82,21
351,6,98.90,31
351,7,723.31,43
351,9,91.25,28
351,11,45.12,37
352,1,111.23,30
352,2,110.28,28
352,3,112.65,45
352,4,39.40,19
352,6,109.78,29
352,8,127.97,33
352,9,35.37,15
352,11,30.35,10
352,12,161.46,28
353,2,83.97,27
353,3,60.55,24
353,5,47.03,19
353,9,48.22,25
353,10,102.25,27
353,11,78.07,27
353,12,86.17,27
354,1,32.85,25
354,2,52.89,31
354,3,105.37,31
354,4,32.24,16
354,6,38.23,16
354,7,99.69,50
354,8,85.84,35
354,10,113.05,28
354,12,48.80,25
355,1,39.07,33
355,3,267.84,31
355,4,144.41,27
355,7,250.52,34
355,8,32.05,13
355,9,76.60,36
355,11,74.27,22
355,12,55.58,19
356,1,122.68,28
356,2,142.34,28
356,3,215.97,34
356,5,48.15,26
356,6,51.41,17
356,7,79.76,30
356,8,123.11,35
356,9,62.71,21
356,10,85.09,29
356,11,71.21,20
356,12,115.53,27
357,2,150.52,26
357,3,81.29,27
357,4,94.90,32
357,5,99.34,31
357,6,184.62,40
357,7,51.90,18
357,9,77.53,23
358,2,55.28,29
358,3,412.78,41
358,4,49.07,19
358,6,126.71,25
358,7,46.90,18
358,8,151.47,43
358,10,105.99,41
358,11,34.57,21
358,12,69.07,22
359,1,98.65,35
359,2,49.98,22
359,3,83.53,33
359,4,192.10,39
359,5,57.64,17
359,6,162.96,29
359,7,50.07,17
359,8,319.36,30
359,10,55.93,27
359,11,133.80,24
360,1,55.54,30
360,2,129.16,35
360,3,68.46,20
360,6,156.08,33
360,7,51.41,22
360,8,246.36,39
360,10,111.73,24
360,11,268.62,32
360,12,65.41,32
361,3,88.08,22
361,4,72.59,22
361,5,78.64,34
361,7,153.67,32
361,8,92.63,29
361,9,119.13,40
361,10,157.67,38
361,12,37.70,22
362,1,135.38,69
362,5,182.98,31
362,6,43.00,16
362,7,127.34,23
362,9,586.44,36
362,10,53.95,31
363,2,49.52,20
363,4,60.95,34
363,7,52.56,18
363,10,210.89,33
364,2,62.75,45
364,3,65.44,24
364,5,81.83,29
364,8,230.15,47
364,11,54.66,32
364,12,106.58,37
365,1,37.58,17
365,2,120.06,31
365,3,232.64,43
365,4,158.62,40
365,5,85.69,34
365,6,38.62,19
365,7,69.53,39
365,8,101.90,22
365,9,152.07,29
365,10,99.81,32
365,11,204.62,90
365,12,133.95,35
366,1,123.34,24
366,3,329.39,47
366,4,405.35,41
366,8,100.68,23
366,10,72.05,24
366,12,66.44,30
367,1,126.47,25
367,4,36.43,14
367,5,90.71,38
367,12,133.11,34
368,1,120.04,25
368,2,525.28,34
368,4,39.34,15
368,5,169.63,33
368,7,76.64,27
368,12,106.92,37
369,1,32.95,31
369,2,37.87,13
369,3,235.08,27
369,4,44.61,23
369,8,82.29,27
369,9,38.12,27
369,11,209.84,40
369,12,47.76,23
370,3,111.10,33
370,4,164.66,63
370,5,76.08,30
370,7,43.89,28
370,8,45.12,31
370,9,109.11,93
370,10,338.95,30
370,11,271.09,30
371,2,207.67,36
371,3,391.75,39
371,4,123.86,34
371,5,56.44,29
371,6,75.05,20
371,7,41.01,16
371,8,86.10,33
371,9,152.28,34
371,12,124.62,41
372,1,66.53,21
372,2,114.15,32
372,3,118.62,31
372,4,119.69,23
372,5,37.90,27
372,6,136.69,26
372,7,67.88,23
372,8,59.15,33
372,9,66.15,18
373,1,607.77,36
373,2,160.05,25
373,3,77.01,30
373,4,42.67,33
373,6,269.03,32
373,8,101.08,31
373,9,218.07,29
373,10,38.27,13
373,11,77.59,32
